tokenNumber,name,field,phrase,raw,textScore,imagePath,imageUrl
1255,drifella 2 #1255,overlay,slipmon,slipmon,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUU5UdUDeTAwN4DAe4Yw2QAavQwM7PcxGZqfvtKvELXY/image.png,https://nftstorage.link/ipfs/bafybeibwze2hhbpbjnmgkre6x6jtvl3z52h2eyaz4sxs224be4vt74szbm/1255.png
6684,drifella 2 #6684,background,TAKE ALL YOUR MONEY OUT OF THE BANK,TAKE ALL YOUR MONEY OUT OF THE BANK$1,9,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUWbD8AvQf8WEEnYAMQQheyETvJhLNcws32NqmZUmDuc/image.png,https://nftstorage.link/ipfs/bafybeihr5rodo5hkrbm32ts6q3b5yq6wlfjqvlxetr2zm7eq2vpsdmfsmq/6684.png
6684,drifella 2 #6684,left_hand,death sacred heart,death sacred heart,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUWbD8AvQf8WEEnYAMQQheyETvJhLNcws32NqmZUmDuc/image.png,https://nftstorage.link/ipfs/bafybeihr5rodo5hkrbm32ts6q3b5yq6wlfjqvlxetr2zm7eq2vpsdmfsmq/6684.png
6684,drifella 2 #6684,cloth,wet,wet,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUWbD8AvQf8WEEnYAMQQheyETvJhLNcws32NqmZUmDuc/image.png,https://nftstorage.link/ipfs/bafybeihr5rodo5hkrbm32ts6q3b5yq6wlfjqvlxetr2zm7eq2vpsdmfsmq/6684.png
6684,drifella 2 #6684,mouth,grit,grit,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUWbD8AvQf8WEEnYAMQQheyETvJhLNcws32NqmZUmDuc/image.png,https://nftstorage.link/ipfs/bafybeihr5rodo5hkrbm32ts6q3b5yq6wlfjqvlxetr2zm7eq2vpsdmfsmq/6684.png
5547,drifella 2 #5547,cloth,white bomber,white bomber,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUbiRdPbuSbXwe8rH6i4wnQsMoGA1ZyWBXoMQx9tRn4c/image.png,https://nftstorage.link/ipfs/bafybeiefywe3dzzjdssmebmlzc2fgmcu4kkhmmbkmjo3nl6nql3khbljzy/5547.png
5547,drifella 2 #5547,overlay,born to drain mud is a fuck,born to drain mud is a fuck,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUbiRdPbuSbXwe8rH6i4wnQsMoGA1ZyWBXoMQx9tRn4c/image.png,https://nftstorage.link/ipfs/bafybeiefywe3dzzjdssmebmlzc2fgmcu4kkhmmbkmjo3nl6nql3khbljzy/5547.png
5547,drifella 2 #5547,head,lil uzi gem,lil uzi gem,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUbiRdPbuSbXwe8rH6i4wnQsMoGA1ZyWBXoMQx9tRn4c/image.png,https://nftstorage.link/ipfs/bafybeiefywe3dzzjdssmebmlzc2fgmcu4kkhmmbkmjo3nl6nql3khbljzy/5547.png
5547,drifella 2 #5547,right_hand,heart hands,heart hands$3,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUbiRdPbuSbXwe8rH6i4wnQsMoGA1ZyWBXoMQx9tRn4c/image.png,https://nftstorage.link/ipfs/bafybeiefywe3dzzjdssmebmlzc2fgmcu4kkhmmbkmjo3nl6nql3khbljzy/5547.png
5547,drifella 2 #5547,background,graverobbers,graverobbers,2,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUbiRdPbuSbXwe8rH6i4wnQsMoGA1ZyWBXoMQx9tRn4c/image.png,https://nftstorage.link/ipfs/bafybeiefywe3dzzjdssmebmlzc2fgmcu4kkhmmbkmjo3nl6nql3khbljzy/5547.png
5547,drifella 2 #5547,left_hand,shot,shot,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUbiRdPbuSbXwe8rH6i4wnQsMoGA1ZyWBXoMQx9tRn4c/image.png,https://nftstorage.link/ipfs/bafybeiefywe3dzzjdssmebmlzc2fgmcu4kkhmmbkmjo3nl6nql3khbljzy/5547.png
5547,drifella 2 #5547,mouth,bacon,bacon,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUbiRdPbuSbXwe8rH6i4wnQsMoGA1ZyWBXoMQx9tRn4c/image.png,https://nftstorage.link/ipfs/bafybeiefywe3dzzjdssmebmlzc2fgmcu4kkhmmbkmjo3nl6nql3khbljzy/5547.png
8353,drifella 2 #8353,background,the silence of the lambs,the silence of the lambs,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUmwa8GZEfbhKSx8NBp9BzXHoG2VPoW2zTK1feiWcQWf/image.png,https://nftstorage.link/ipfs/bafybeigav45hojt4dtg4bpf42lzdazxfxxcd2qvvikn7gbjrxq5nj5e3fm/8353.png
8353,drifella 2 #8353,cloth,wow zip hoodie,wow zip hoodie,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUmwa8GZEfbhKSx8NBp9BzXHoG2VPoW2zTK1feiWcQWf/image.png,https://nftstorage.link/ipfs/bafybeigav45hojt4dtg4bpf42lzdazxfxxcd2qvvikn7gbjrxq5nj5e3fm/8353.png
8353,drifella 2 #8353,mouth,griffith smile,griffith smile,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUmwa8GZEfbhKSx8NBp9BzXHoG2VPoW2zTK1feiWcQWf/image.png,https://nftstorage.link/ipfs/bafybeigav45hojt4dtg4bpf42lzdazxfxxcd2qvvikn7gbjrxq5nj5e3fm/8353.png
8353,drifella 2 #8353,right_hand,skull baby drifella,skull baby drifella,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUmwa8GZEfbhKSx8NBp9BzXHoG2VPoW2zTK1feiWcQWf/image.png,https://nftstorage.link/ipfs/bafybeigav45hojt4dtg4bpf42lzdazxfxxcd2qvvikn7gbjrxq5nj5e3fm/8353.png
8353,drifella 2 #8353,background_plus,gameboy,gameboy,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUmwa8GZEfbhKSx8NBp9BzXHoG2VPoW2zTK1feiWcQWf/image.png,https://nftstorage.link/ipfs/bafybeigav45hojt4dtg4bpf42lzdazxfxxcd2qvvikn7gbjrxq5nj5e3fm/8353.png
1161,drifella 2 #1161,left_hand,mean pills,mean pills$9,6,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUp1HEdwdj5hSwKQ5YwRjzYvc9jJpiGrx4d7U1TF7cGv/image.png,https://nftstorage.link/ipfs/bafybeigqkdw2mfzx4deo6onnnkpagf4gabzppbihnn2fskngv6fh2ifeoq/1161.png
1161,drifella 2 #1161,overlay,yo brother,yo brother,6,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUp1HEdwdj5hSwKQ5YwRjzYvc9jJpiGrx4d7U1TF7cGv/image.png,https://nftstorage.link/ipfs/bafybeigqkdw2mfzx4deo6onnnkpagf4gabzppbihnn2fskngv6fh2ifeoq/1161.png
1161,drifella 2 #1161,background,chaos zombie,chaos zombie,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUp1HEdwdj5hSwKQ5YwRjzYvc9jJpiGrx4d7U1TF7cGv/image.png,https://nftstorage.link/ipfs/bafybeigqkdw2mfzx4deo6onnnkpagf4gabzppbihnn2fskngv6fh2ifeoq/1161.png
1161,drifella 2 #1161,background_plus,planting bomb,planting bomb$3,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUp1HEdwdj5hSwKQ5YwRjzYvc9jJpiGrx4d7U1TF7cGv/image.png,https://nftstorage.link/ipfs/bafybeigqkdw2mfzx4deo6onnnkpagf4gabzppbihnn2fskngv6fh2ifeoq/1161.png
1161,drifella 2 #1161,mouth,mouth with cig yo,mouth with cig yo$1,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUp1HEdwdj5hSwKQ5YwRjzYvc9jJpiGrx4d7U1TF7cGv/image.png,https://nftstorage.link/ipfs/bafybeigqkdw2mfzx4deo6onnnkpagf4gabzppbihnn2fskngv6fh2ifeoq/1161.png
1161,drifella 2 #1161,cloth,wet,wet,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUp1HEdwdj5hSwKQ5YwRjzYvc9jJpiGrx4d7U1TF7cGv/image.png,https://nftstorage.link/ipfs/bafybeigqkdw2mfzx4deo6onnnkpagf4gabzppbihnn2fskngv6fh2ifeoq/1161.png
1161,drifella 2 #1161,right_hand,silver nuke,silver nuke,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUp1HEdwdj5hSwKQ5YwRjzYvc9jJpiGrx4d7U1TF7cGv/image.png,https://nftstorage.link/ipfs/bafybeigqkdw2mfzx4deo6onnnkpagf4gabzppbihnn2fskngv6fh2ifeoq/1161.png
1145,drifella 2 #1145,background,asspizza bedroom,asspizza bedroom,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8489EguNyjfvQQsr9346LqGyJKrQ4WdkwDMSKspz9z/image.png,https://nftstorage.link/ipfs/bafybeibt6czfctiuvxy2t46alqphwwup7usqo2xs3yacypuxulxiomehne/1145.png
1145,drifella 2 #1145,cloth,vetements kanye hoodie,vetements kanye hoodie$12,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8489EguNyjfvQQsr9346LqGyJKrQ4WdkwDMSKspz9z/image.png,https://nftstorage.link/ipfs/bafybeibt6czfctiuvxy2t46alqphwwup7usqo2xs3yacypuxulxiomehne/1145.png
1145,drifella 2 #1145,left_hand,swag coin fistbump,swag coin fistbump,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8489EguNyjfvQQsr9346LqGyJKrQ4WdkwDMSKspz9z/image.png,https://nftstorage.link/ipfs/bafybeibt6czfctiuvxy2t46alqphwwup7usqo2xs3yacypuxulxiomehne/1145.png
1145,drifella 2 #1145,mouth,mouth with cig yo,mouth with cig yo$1,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8489EguNyjfvQQsr9346LqGyJKrQ4WdkwDMSKspz9z/image.png,https://nftstorage.link/ipfs/bafybeibt6czfctiuvxy2t46alqphwwup7usqo2xs3yacypuxulxiomehne/1145.png
1145,drifella 2 #1145,right_hand,dirt hand cookie,dirt hand cookie,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8489EguNyjfvQQsr9346LqGyJKrQ4WdkwDMSKspz9z/image.png,https://nftstorage.link/ipfs/bafybeibt6czfctiuvxy2t46alqphwwup7usqo2xs3yacypuxulxiomehne/1145.png
2577,drifella 2 #2577,cloth,gaara w teddy,gaara w teddy,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8twbwgoH6VUafFDpVXamNUQpqzYis7Nm9KtTipboqV/image.png,https://nftstorage.link/ipfs/bafybeigtmwts4flu6bk7nntcipixslrbvgeyaudaonb76emgiyomebkv7a/2577.png
2577,drifella 2 #2577,left_hand,field recording,field recording,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8twbwgoH6VUafFDpVXamNUQpqzYis7Nm9KtTipboqV/image.png,https://nftstorage.link/ipfs/bafybeigtmwts4flu6bk7nntcipixslrbvgeyaudaonb76emgiyomebkv7a/2577.png
2577,drifella 2 #2577,background,gas station,gas station$1,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8twbwgoH6VUafFDpVXamNUQpqzYis7Nm9KtTipboqV/image.png,https://nftstorage.link/ipfs/bafybeigtmwts4flu6bk7nntcipixslrbvgeyaudaonb76emgiyomebkv7a/2577.png
2577,drifella 2 #2577,head,orko hat,orko hat,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8twbwgoH6VUafFDpVXamNUQpqzYis7Nm9KtTipboqV/image.png,https://nftstorage.link/ipfs/bafybeigtmwts4flu6bk7nntcipixslrbvgeyaudaonb76emgiyomebkv7a/2577.png
2577,drifella 2 #2577,mouth,sanic,sanic,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8twbwgoH6VUafFDpVXamNUQpqzYis7Nm9KtTipboqV/image.png,https://nftstorage.link/ipfs/bafybeigtmwts4flu6bk7nntcipixslrbvgeyaudaonb76emgiyomebkv7a/2577.png
7068,drifella 2 #7068,cloth,kill you red puffer,kill you red puffer,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8vEDCXcehbCwHoTWDBSBxBDgfwbX8Qmmd2he5gXbHG/image.png,https://nftstorage.link/ipfs/bafybeibw53xknptoxgowmcszm2fm3gymxf2pcpcf4gvvz7bgfy5op77jxi/7068.png
7068,drifella 2 #7068,background,plaguespreader zombie,plaguespreader zombie,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8vEDCXcehbCwHoTWDBSBxBDgfwbX8Qmmd2he5gXbHG/image.png,https://nftstorage.link/ipfs/bafybeibw53xknptoxgowmcszm2fm3gymxf2pcpcf4gvvz7bgfy5op77jxi/7068.png
7068,drifella 2 #7068,head,leather demon bat hat,leather demon bat hat,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8vEDCXcehbCwHoTWDBSBxBDgfwbX8Qmmd2he5gXbHG/image.png,https://nftstorage.link/ipfs/bafybeibw53xknptoxgowmcszm2fm3gymxf2pcpcf4gvvz7bgfy5op77jxi/7068.png
7068,drifella 2 #7068,left_hand,birthday cake,birthday cake,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8vEDCXcehbCwHoTWDBSBxBDgfwbX8Qmmd2he5gXbHG/image.png,https://nftstorage.link/ipfs/bafybeibw53xknptoxgowmcszm2fm3gymxf2pcpcf4gvvz7bgfy5op77jxi/7068.png
7068,drifella 2 #7068,mouth,big joint,big joint,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HV8vEDCXcehbCwHoTWDBSBxBDgfwbX8Qmmd2he5gXbHG/image.png,https://nftstorage.link/ipfs/bafybeibw53xknptoxgowmcszm2fm3gymxf2pcpcf4gvvz7bgfy5op77jxi/7068.png
5774,drifella 2 #5774,left_hand,ice cream cone,ice cream cone,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVCNW1E4LM8VEc5UrZoyMzTpbE7QMMF3LFGSxyQ8Bxhn/image.png,https://nftstorage.link/ipfs/bafybeibn2bmry5ix626pawx44qh6iwrwvplqr3vcuphqxfnh2prn6vb724/5774.png
5774,drifella 2 #5774,overlay,strangled red,strangled red$1,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVCNW1E4LM8VEc5UrZoyMzTpbE7QMMF3LFGSxyQ8Bxhn/image.png,https://nftstorage.link/ipfs/bafybeibn2bmry5ix626pawx44qh6iwrwvplqr3vcuphqxfnh2prn6vb724/5774.png
5774,drifella 2 #5774,background,red clouds,red clouds,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVCNW1E4LM8VEc5UrZoyMzTpbE7QMMF3LFGSxyQ8Bxhn/image.png,https://nftstorage.link/ipfs/bafybeibn2bmry5ix626pawx44qh6iwrwvplqr3vcuphqxfnh2prn6vb724/5774.png
5774,drifella 2 #5774,cloth,work fit,work fit,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVCNW1E4LM8VEc5UrZoyMzTpbE7QMMF3LFGSxyQ8Bxhn/image.png,https://nftstorage.link/ipfs/bafybeibn2bmry5ix626pawx44qh6iwrwvplqr3vcuphqxfnh2prn6vb724/5774.png
5774,drifella 2 #5774,mouth,joker mouth,joker mouth$1,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVCNW1E4LM8VEc5UrZoyMzTpbE7QMMF3LFGSxyQ8Bxhn/image.png,https://nftstorage.link/ipfs/bafybeibn2bmry5ix626pawx44qh6iwrwvplqr3vcuphqxfnh2prn6vb724/5774.png
5774,drifella 2 #5774,right_hand,soda pops,soda pops,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVCNW1E4LM8VEc5UrZoyMzTpbE7QMMF3LFGSxyQ8Bxhn/image.png,https://nftstorage.link/ipfs/bafybeibn2bmry5ix626pawx44qh6iwrwvplqr3vcuphqxfnh2prn6vb724/5774.png
9693,drifella 2 #9693,background,tennis court,tennis court$1,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVDZECtiLgU7XBd8FdaHngNpzkMhDnfqrzS2ESUS8Yge/image.png,https://nftstorage.link/ipfs/bafybeietlqtl4joe55enr55o4zj2r3aqwtbcsjyfblxbhupx4dheqkpvfe/9693.png
9693,drifella 2 #9693,cloth,college dropout,college dropout,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVDZECtiLgU7XBd8FdaHngNpzkMhDnfqrzS2ESUS8Yge/image.png,https://nftstorage.link/ipfs/bafybeietlqtl4joe55enr55o4zj2r3aqwtbcsjyfblxbhupx4dheqkpvfe/9693.png
9693,drifella 2 #9693,overlay,blood drip,blood drip,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVDZECtiLgU7XBd8FdaHngNpzkMhDnfqrzS2ESUS8Yge/image.png,https://nftstorage.link/ipfs/bafybeietlqtl4joe55enr55o4zj2r3aqwtbcsjyfblxbhupx4dheqkpvfe/9693.png
9693,drifella 2 #9693,head,glove,glove,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVDZECtiLgU7XBd8FdaHngNpzkMhDnfqrzS2ESUS8Yge/image.png,https://nftstorage.link/ipfs/bafybeietlqtl4joe55enr55o4zj2r3aqwtbcsjyfblxbhupx4dheqkpvfe/9693.png
9693,drifella 2 #9693,mouth,smoky,smoky,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVDZECtiLgU7XBd8FdaHngNpzkMhDnfqrzS2ESUS8Yge/image.png,https://nftstorage.link/ipfs/bafybeietlqtl4joe55enr55o4zj2r3aqwtbcsjyfblxbhupx4dheqkpvfe/9693.png
9693,drifella 2 #9693,right_hand,selfie,selfie,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVDZECtiLgU7XBd8FdaHngNpzkMhDnfqrzS2ESUS8Yge/image.png,https://nftstorage.link/ipfs/bafybeietlqtl4joe55enr55o4zj2r3aqwtbcsjyfblxbhupx4dheqkpvfe/9693.png
2473,drifella 2 #2473,background,mc ride playing club penguin,mc ride playing club penguin,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVVY7GMZQTPiVYin8G8zuj7iZnCQvAEyGApWQYqjt9o5/image.png,https://nftstorage.link/ipfs/bafybeibxj74xqpnb72honnv2cvnmi3a7r25si3aagyfuhgshhxplfmtsry/2473.png
2473,drifella 2 #2473,cloth,ornate jacket,ornate jacket,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVVY7GMZQTPiVYin8G8zuj7iZnCQvAEyGApWQYqjt9o5/image.png,https://nftstorage.link/ipfs/bafybeibxj74xqpnb72honnv2cvnmi3a7r25si3aagyfuhgshhxplfmtsry/2473.png
2473,drifella 2 #2473,left_hand,money spread,money spread,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVVY7GMZQTPiVYin8G8zuj7iZnCQvAEyGApWQYqjt9o5/image.png,https://nftstorage.link/ipfs/bafybeibxj74xqpnb72honnv2cvnmi3a7r25si3aagyfuhgshhxplfmtsry/2473.png
2473,drifella 2 #2473,head,polizei,polizei,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVVY7GMZQTPiVYin8G8zuj7iZnCQvAEyGApWQYqjt9o5/image.png,https://nftstorage.link/ipfs/bafybeibxj74xqpnb72honnv2cvnmi3a7r25si3aagyfuhgshhxplfmtsry/2473.png
2473,drifella 2 #2473,mouth,smile,smile$1,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVVY7GMZQTPiVYin8G8zuj7iZnCQvAEyGApWQYqjt9o5/image.png,https://nftstorage.link/ipfs/bafybeibxj74xqpnb72honnv2cvnmi3a7r25si3aagyfuhgshhxplfmtsry/2473.png
5866,drifella 2 #5866,right_hand,someone with autism stole my wallet heart,someone with autism stole my wallet heart,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVgciVowZnCVQWyot1cp5YjXgwhZcgZuAh6BDNWeP4R7/image.png,https://nftstorage.link/ipfs/bafybeidb6wusqkbzjtlnktqoudurmuboyuixstiv6ey7yyk6ipow4bzmbi/5866.png
5866,drifella 2 #5866,cloth,bape mape zip up,bape mape zip up$10,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVgciVowZnCVQWyot1cp5YjXgwhZcgZuAh6BDNWeP4R7/image.png,https://nftstorage.link/ipfs/bafybeidb6wusqkbzjtlnktqoudurmuboyuixstiv6ey7yyk6ipow4bzmbi/5866.png
5866,drifella 2 #5866,left_hand,eraserhead baby,eraserhead baby$3,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVgciVowZnCVQWyot1cp5YjXgwhZcgZuAh6BDNWeP4R7/image.png,https://nftstorage.link/ipfs/bafybeidb6wusqkbzjtlnktqoudurmuboyuixstiv6ey7yyk6ipow4bzmbi/5866.png
5866,drifella 2 #5866,mouth,snoot bubble,snoot bubble,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVgciVowZnCVQWyot1cp5YjXgwhZcgZuAh6BDNWeP4R7/image.png,https://nftstorage.link/ipfs/bafybeidb6wusqkbzjtlnktqoudurmuboyuixstiv6ey7yyk6ipow4bzmbi/5866.png
5866,drifella 2 #5866,head,aura m hat,aura m hat,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVgciVowZnCVQWyot1cp5YjXgwhZcgZuAh6BDNWeP4R7/image.png,https://nftstorage.link/ipfs/bafybeidb6wusqkbzjtlnktqoudurmuboyuixstiv6ey7yyk6ipow4bzmbi/5866.png
5866,drifella 2 #5866,overlay,blood drip,blood drip,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVgciVowZnCVQWyot1cp5YjXgwhZcgZuAh6BDNWeP4R7/image.png,https://nftstorage.link/ipfs/bafybeidb6wusqkbzjtlnktqoudurmuboyuixstiv6ey7yyk6ipow4bzmbi/5866.png
5866,drifella 2 #5866,background,book,book,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVgciVowZnCVQWyot1cp5YjXgwhZcgZuAh6BDNWeP4R7/image.png,https://nftstorage.link/ipfs/bafybeidb6wusqkbzjtlnktqoudurmuboyuixstiv6ey7yyk6ipow4bzmbi/5866.png
8309,drifella 2 #8309,right_hand,someone with autism stole my wallet heart,someone with autism stole my wallet heart,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVnHyk6MwfPkW3TYrhXzFA3xqmaXBPB4UtEcLwcLvwPG/image.png,https://nftstorage.link/ipfs/bafybeiazc7d5djg7v56cztjd24masqrbmzuyjyzwwcbd6rfstyormjr554/8309.png
8309,drifella 2 #8309,cloth,akira black and gray,akira black and gray,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVnHyk6MwfPkW3TYrhXzFA3xqmaXBPB4UtEcLwcLvwPG/image.png,https://nftstorage.link/ipfs/bafybeiazc7d5djg7v56cztjd24masqrbmzuyjyzwwcbd6rfstyormjr554/8309.png
8309,drifella 2 #8309,head,officer peaked another soviet comrade,officer peaked another soviet comrade$14,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVnHyk6MwfPkW3TYrhXzFA3xqmaXBPB4UtEcLwcLvwPG/image.png,https://nftstorage.link/ipfs/bafybeiazc7d5djg7v56cztjd24masqrbmzuyjyzwwcbd6rfstyormjr554/8309.png
8309,drifella 2 #8309,left_hand,rip avant nft wave,rip avant nft wave$6,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVnHyk6MwfPkW3TYrhXzFA3xqmaXBPB4UtEcLwcLvwPG/image.png,https://nftstorage.link/ipfs/bafybeiazc7d5djg7v56cztjd24masqrbmzuyjyzwwcbd6rfstyormjr554/8309.png
8309,drifella 2 #8309,mouth,griffith smile,griffith smile,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVnHyk6MwfPkW3TYrhXzFA3xqmaXBPB4UtEcLwcLvwPG/image.png,https://nftstorage.link/ipfs/bafybeiazc7d5djg7v56cztjd24masqrbmzuyjyzwwcbd6rfstyormjr554/8309.png
8309,drifella 2 #8309,background,trunks,trunks,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVnHyk6MwfPkW3TYrhXzFA3xqmaXBPB4UtEcLwcLvwPG/image.png,https://nftstorage.link/ipfs/bafybeiazc7d5djg7v56cztjd24masqrbmzuyjyzwwcbd6rfstyormjr554/8309.png
2410,drifella 2 #2410,overlay,days never finished,days never finished,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVpGkBvVZAqwvDUTtQ79f1B5wHgW65y5EBe7rY2CB1rv/image.png,https://nftstorage.link/ipfs/bafybeigukn4lxsbwhxbs7sy2xwnq4ujdcrv24lx452yvrpsa6tlocclyui/2410.png
