assetId,tokenNumber,name,text,score,imagePath
HHwrkHmeTZHhCNwiL3ztaEd8pSasaGWhk5QERJ7iMBsv,5580,drifella 2 #5580,"g, Long Lasing",0.8811577132769993,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHwrkHmeTZHhCNwiL3ztaEd8pSasaGWhk5QERJ7iMBsv/image.png
HHwrkHmeTZHhCNwiL3ztaEd8pSasaGWhk5QERJ7iMBsv,5580,drifella 2 #5580,SiZE,0.8373979032039642,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHwrkHmeTZHhCNwiL3ztaEd8pSasaGWhk5QERJ7iMBsv/image.png
HHwrkHmeTZHhCNwiL3ztaEd8pSasaGWhk5QERJ7iMBsv,5580,drifella 2 #5580,BINO,0.6488002613186836,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHwrkHmeTZHhCNwiL3ztaEd8pSasaGWhk5QERJ7iMBsv/image.png
HHwrkHmeTZHhCNwiL3ztaEd8pSasaGWhk5QERJ7iMBsv,5580,drifella 2 #5580,atin,0.8965645879507065,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHwrkHmeTZHhCNwiL3ztaEd8pSasaGWhk5QERJ7iMBsv/image.png
HH8gyRa3cSEtDeSAtGs8VS1x1Zd6HaCxZwDpG2sTdAbP,7492,drifella 2 #7492,CHOOSE,0.9703506529331207,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HH8gyRa3cSEtDeSAtGs8VS1x1Zd6HaCxZwDpG2sTdAbP/image.png
HH8gyRa3cSEtDeSAtGs8VS1x1Zd6HaCxZwDpG2sTdAbP,7492,drifella 2 #7492,trad er,0.945665717124939,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HH8gyRa3cSEtDeSAtGs8VS1x1Zd6HaCxZwDpG2sTdAbP/image.png
HH8gyRa3cSEtDeSAtGs8VS1x1Zd6HaCxZwDpG2sTdAbP,7492,drifella 2 #7492,retard,0.9990392029285431,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HH8gyRa3cSEtDeSAtGs8VS1x1Zd6HaCxZwDpG2sTdAbP/image.png
HK1yC6isC5KFY9b5jKWiZntpZmoVgxPJ6LwpxQoe2Go6,1284,drifella 2 #1284,STANLI,0.9028629610935847,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HK1yC6isC5KFY9b5jKWiZntpZmoVgxPJ6LwpxQoe2Go6/image.png
HJtPTNmLtGusgg6jv4wbz1SuDfiS8dExPtCa3P5s3t6G,2126,drifella 2 #2126,CONSCIOUSNESS,0.9867552060347337,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HJtPTNmLtGusgg6jv4wbz1SuDfiS8dExPtCa3P5s3t6G/image.png
HJtPTNmLtGusgg6jv4wbz1SuDfiS8dExPtCa3P5s3t6G,2126,drifella 2 #2126,ELFB,0.9503524154424667,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HJtPTNmLtGusgg6jv4wbz1SuDfiS8dExPtCa3P5s3t6G/image.png
HJtPTNmLtGusgg6jv4wbz1SuDfiS8dExPtCa3P5s3t6G,2126,drifella 2 #2126,Taygo,0.8217847108840942,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HJtPTNmLtGusgg6jv4wbz1SuDfiS8dExPtCa3P5s3t6G/image.png
HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq,6386,drifella 2 #6386,WHAT VIBE DO I GIVE OFF ?,0.8805277466773986,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq/image.png
HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq,6386,drifella 2 #6386,Hanbym,0.555811733007431,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq/image.png
HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq,6386,drifella 2 #6386,YERBA,0.9415472984313965,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq/image.png
HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq,6386,drifella 2 #6386,HATE,0.89592145383358,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq/image.png
HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq,6386,drifella 2 #6386,oeno,0.7074840515851974,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq/image.png
HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq,6386,drifella 2 #6386,SomeoneWith,0.8256277631629597,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq/image.png
HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq,6386,drifella 2 #6386,GAME BOY Co,0.9000397001703581,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq/image.png
HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq,6386,drifella 2 #6386,AUTISM,0.9691140154997507,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq/image.png
HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq,6386,drifella 2 #6386,Stole my wallet,0.9216645956039429,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq/image.png
HHRLZDdvzWgp47G4yn8rNmHnjNmw93efj8HPXc2pL8DY,8447,drifella 2 #8447,mp Fuel,0.9839277948651995,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHRLZDdvzWgp47G4yn8rNmHnjNmw93efj8HPXc2pL8DY/image.png
HHNufmLs1g8YAptrrnQwjChct8cu7M8XbijAmTzDDJit,3735,drifella 2 #3735,you canf beaf a man,0.8638341003342679,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHNufmLs1g8YAptrrnQwjChct8cu7M8XbijAmTzDDJit/image.png
HHNufmLs1g8YAptrrnQwjChct8cu7M8XbijAmTzDDJit,3735,drifella 2 #3735,that battles,0.9484001025557518,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHNufmLs1g8YAptrrnQwjChct8cu7M8XbijAmTzDDJit/image.png
HJruwS1jQEs9xFoGNzggRvYPXs4LD3JBhBkfZtnw89Uw,844,drifella 2 #844,Supreme,0.9874084421566555,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HJruwS1jQEs9xFoGNzggRvYPXs4LD3JBhBkfZtnw89Uw/image.png
HJruwS1jQEs9xFoGNzggRvYPXs4LD3JBhBkfZtnw89Uw,844,drifella 2 #844,Supreme,0.9978780746459961,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HJruwS1jQEs9xFoGNzggRvYPXs4LD3JBhBkfZtnw89Uw/image.png
HJruwS1jQEs9xFoGNzggRvYPXs4LD3JBhBkfZtnw89Uw,844,drifella 2 #844,Supremg,0.9870725018637521,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HJruwS1jQEs9xFoGNzggRvYPXs4LD3JBhBkfZtnw89Uw/image.png
HJX85bAy1ddYBPNV4a94eTuBeKtMJPdXrg9dxAiER6Xr,5838,drifella 2 #5838,terrified of,0.9993725915749868,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HJX85bAy1ddYBPNV4a94eTuBeKtMJPdXrg9dxAiER6Xr/image.png
HJX85bAy1ddYBPNV4a94eTuBeKtMJPdXrg9dxAiER6Xr,5838,drifella 2 #5838,being known,0.9996470754796808,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HJX85bAy1ddYBPNV4a94eTuBeKtMJPdXrg9dxAiER6Xr/image.png
HJX85bAy1ddYBPNV4a94eTuBeKtMJPdXrg9dxAiER6Xr,5838,drifella 2 #5838,desperate to be,0.9934005896250407,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HJX85bAy1ddYBPNV4a94eTuBeKtMJPdXrg9dxAiER6Xr/image.png
HJX85bAy1ddYBPNV4a94eTuBeKtMJPdXrg9dxAiER6Xr,5838,drifella 2 #5838,understood,0.9967780470848083,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HJX85bAy1ddYBPNV4a94eTuBeKtMJPdXrg9dxAiER6Xr/image.png
HKJTjMV8dXEa9gJhFytQtDYdkTLouHhVRMMi85DjmYWd,5170,drifella 2 #5170,RAREURIGZIT,0.5410908135500822,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HKJTjMV8dXEa9gJhFytQtDYdkTLouHhVRMMi85DjmYWd/image.png
HKJTjMV8dXEa9gJhFytQtDYdkTLouHhVRMMi85DjmYWd,5170,drifella 2 #5170,WE GOTTA TURN ON THE POWER!,0.9743083847893609,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HKJTjMV8dXEa9gJhFytQtDYdkTLouHhVRMMi85DjmYWd/image.png
HH2Nmt3hJCHLBwJ3kQJy79uCf5muhSF1neiynHBYgSLM,2128,drifella 2 #2128,Yo! Brother!,0.9965991924206415,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HH2Nmt3hJCHLBwJ3kQJy79uCf5muhSF1neiynHBYgSLM/image.png
HKCX4fw7VMPJ5SKWyMU53P3svkdVeWCkuzfXD7iFSfV6,1907,drifella 2 #1907,FORTNITE,0.98093281686306,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HKCX4fw7VMPJ5SKWyMU53P3svkdVeWCkuzfXD7iFSfV6/image.png
HKCX4fw7VMPJ5SKWyMU53P3svkdVeWCkuzfXD7iFSfV6,1907,drifella 2 #1907,BOMB,0.9232262969017029,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HKCX4fw7VMPJ5SKWyMU53P3svkdVeWCkuzfXD7iFSfV6/image.png
HKCX4fw7VMPJ5SKWyMU53P3svkdVeWCkuzfXD7iFSfV6,1907,drifella 2 #1907,DRoPouT,0.6694804685456412,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HKCX4fw7VMPJ5SKWyMU53P3svkdVeWCkuzfXD7iFSfV6/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,LIFE,0.9445779174566269,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,DRIFELLA,0.8423311859369278,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,DRIfeLLA,0.7469719871878624,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,RIFeLL,0.7964437752962112,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,RIFELLA,0.802505109991346,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,LIFE OF,0.9734788707324437,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,DRIFELlA,0.737665556371212,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,LIFE OF,0.860604003071785,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,DRIFeLLA,0.8247586265206337,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,THE LIrEOF,0.7707488030195236,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,DRIlFe,0.6803958813349406,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHiCh,0.6673433221876621,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHICH,0.9896007061004639,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHICH,0.9735643863677979,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHICh 7 ONI,0.7164841565218839,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHICH,0.9717440128326416,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHCH / ONe,0.7906987130641937,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHICH,0.9284728407859802,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,VHCH/ ONE,0.8759215275446574,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHICH,0.9393297433853149,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,VHICH/ ONE,0.8830822348594666,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHICH,0.9867988467216492,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,ONE,0.9883475104967753,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHICH,0.940662395954132,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHiC!,0.6901820003986359,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,H2H.S,0.6313897609710694,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,WHiO!,0.6525400340557098,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,MHCH,0.6996254846453667,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE,7908,drifella 2 #7908,Don't give me orders!,0.9693942467371622,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHBduQVfhXmBn9HGaSyE8D7sPXwwdQPcTwDxbyj8AqNE/image.png
HHGg9bSEGfJrwmywDgaLZMGEx8KttfTkB6wmbEbTZxsS,1747,drifella 2 #1747,中中话,0.5585531195004781,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHGg9bSEGfJrwmywDgaLZMGEx8KttfTkB6wmbEbTZxsS/image.png
HHGg9bSEGfJrwmywDgaLZMGEx8KttfTkB6wmbEbTZxsS,1747,drifella 2 #1747,STANLE,0.9842736621697744,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHGg9bSEGfJrwmywDgaLZMGEx8KttfTkB6wmbEbTZxsS/image.png
HGpSWT5iPqW3ZEcbxZ5XEWmQsaZDdheZUGxzwtaWsc4x,9747,drifella 2 #9747,WHO NEEDS BRAIN CELLS,0.9432047009468079,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGpSWT5iPqW3ZEcbxZ5XEWmQsaZDdheZUGxzwtaWsc4x/image.png
HGpSWT5iPqW3ZEcbxZ5XEWmQsaZDdheZUGxzwtaWsc4x,9747,drifella 2 #9747,WHEN YOULHAVE,0.9192853317810938,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGpSWT5iPqW3ZEcbxZ5XEWmQsaZDdheZUGxzwtaWsc4x/image.png
HGpSWT5iPqW3ZEcbxZ5XEWmQsaZDdheZUGxzwtaWsc4x,9747,drifella 2 #9747,SWAG,0.9814989119768143,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGpSWT5iPqW3ZEcbxZ5XEWmQsaZDdheZUGxzwtaWsc4x/image.png
HG3xBtvBXFXa4EZKDCtVYei8UgnrpLJpJDKuDGMkx8q3,5461,drifella 2 #5461,Biscuit,0.9754037431308201,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HG3xBtvBXFXa4EZKDCtVYei8UgnrpLJpJDKuDGMkx8q3/image.png
HFGLY4siSbFMsgCiNTTKkxz6GrtzVUQVzwUqddepRubj,1052,drifella 2 #1052,JSTAHO,0.5571039021015167,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFGLY4siSbFMsgCiNTTKkxz6GrtzVUQVzwUqddepRubj/image.png
HFGLY4siSbFMsgCiNTTKkxz6GrtzVUQVzwUqddepRubj,1052,drifella 2 #1052,Chvuer,0.7690668006738027,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFGLY4siSbFMsgCiNTTKkxz6GrtzVUQVzwUqddepRubj/image.png
HFcessF4HiHF2sGgic6tzR3VZQSuD5mmMP8sJcQLfhEV,9640,drifella 2 #9640,This Picture Broke My,0.9993249546913874,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFcessF4HiHF2sGgic6tzR3VZQSuD5mmMP8sJcQLfhEV/image.png
HFcessF4HiHF2sGgic6tzR3VZQSuD5mmMP8sJcQLfhEV,9640,drifella 2 #9640,Heart,0.9983180522918701,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFcessF4HiHF2sGgic6tzR3VZQSuD5mmMP8sJcQLfhEV/image.png
HEogRBE2Zbt9TAGAa87Sj9MDmHAEBvy5voBbvZQzQog7,2258,drifella 2 #2258,Cannot use this item offll,0.9148136308560004,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HEogRBE2Zbt9TAGAa87Sj9MDmHAEBvy5voBbvZQzQog7/image.png
HFsfsJY9fhsuGL8vXLmiCxNLUujBVq3g2T692BF1oxgP,9780,drifella 2 #9780,Diesel,0.9783104658126831,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFsfsJY9fhsuGL8vXLmiCxNLUujBVq3g2T692BF1oxgP/image.png
HFsfsJY9fhsuGL8vXLmiCxNLUujBVq3g2T692BF1oxgP,9780,drifella 2 #9780,PEPSL,0.7491731286048889,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFsfsJY9fhsuGL8vXLmiCxNLUujBVq3g2T692BF1oxgP/image.png
HFsfsJY9fhsuGL8vXLmiCxNLUujBVq3g2T692BF1oxgP,9780,drifella 2 #9780,URLEADED,0.9138854295015335,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFsfsJY9fhsuGL8vXLmiCxNLUujBVq3g2T692BF1oxgP/image.png
HFsfsJY9fhsuGL8vXLmiCxNLUujBVq3g2T692BF1oxgP,9780,drifella 2 #9780,York,0.983936220407486,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFsfsJY9fhsuGL8vXLmiCxNLUujBVq3g2T692BF1oxgP/image.png
HFmqLSgPT6Gsvwe9doQXkunWSPCjvADotqgthc642z2i,3303,drifella 2 #3303,eatn,0.6541933789849281,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFmqLSgPT6Gsvwe9doQXkunWSPCjvADotqgthc642z2i/image.png
HFmqLSgPT6Gsvwe9doQXkunWSPCjvADotqgthc642z2i,3303,drifella 2 #3303,terrified of,0.9994333485762278,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFmqLSgPT6Gsvwe9doQXkunWSPCjvADotqgthc642z2i/image.png
